AgingMOSFET14X,AgingMOSFET14Y,AgingMOSFET8X,AgingMOSFET8Y,AgingMOSFET9X,AgingMOSFET9Y,AgingMOSFET36X,AgingMOSFET36Y,AgingMOSFET11X,AgingMOSFET11Y,AgingMOSFET12X,AgingMOSFET12Y
500.2226787,0.239498085,,,715.467085,0.186627393,,,,,707.4870819,0.213094551
502.3075444,0.231672459,,,719.5649244,0.183827982,,,,,707.4870819,0.194771134
501.0134899,0.250080707,,,720.2359156,0.194544919,,,,,709.212488,0.242361119
502.5088418,0.224699381,,,722.2762767,0.187936209,,,,,708.7811365,0.233962887
504.7518697,0.239358115,,,724.7411425,0.181639352,,,,,709.7876233,0.258224448
505.6145727,0.232775258,,,725.0287102,0.202575552,,,,,709.6438395,0.250250368
508.2026818,0.2272443,,,725.431305,0.195381915,,,,,710.5065425,0.274172607
512.0848454,0.239612607,,,727.7606031,0.190784094,,,,,710.5065425,0.268064801
512.8612781,0.231825155,,,728.1919547,0.210422386,,,,,711.5130294,0.293174669
512.0848454,0.249232401,,,730.4103339,0.200224532,,,,,711.3692456,0.28537025
515.9670091,0.237525773,,,732.2589832,0.192589775,,,,,710.937894,0.280280412
517.6924151,0.22976377,,,732.0741183,0.184591458,,,,,710.937894,0.262465979
516.5421444,0.223019735,,,735.6112007,0.205408895,,,,,712.3757324,0.308783505
517.0022527,0.215843063,,,734.8060112,0.197825037,,,,,712.2319486,0.301148748
521.7902545,0.232245066,,,736.818985,0.213908925,,,,,713.5260031,0.331051546
524.1626879,0.227346097,,,739.4070941,0.204696318,,,,,713.0946516,0.323544035
524.5940394,0.243506333,,,739.8384456,0.197697791,,,,,713.0946516,0.318199705
524.5940394,0.256867158,,,742.7620503,0.188606775,,,,,714.3887062,0.348823564
526.7507969,0.251268336,,,741.3050407,0.181842946,,,,,713.9573547,0.341358468
526.7507969,0.233453903,,,746.596286,0.196920177,,,,,716.7611395,0.367316642
527.6135,0.224546686,,,747.9108811,0.204441826,,,,,716.5454637,0.358791163
531.1505824,0.216453844,,,745.8773668,0.188154345,,,,,716.5454637,0.353065096
529.7702576,0.212585567,,,752.2613692,0.228588018,,,,,714.3887062,0.335759647
535.3778273,0.217420913,,,752.3476395,0.238645538,,,,,716.7303287,0.38236802
538.2740446,0.222183547,,,752.778991,0.220644477,,,,,716.1141122,0.37512106
540.7389104,0.228509489,,,752.778991,0.21428218,,,,,716.9768153,0.391578203
543.0942266,0.259242415,,,751.4849365,0.206579558,,,,,719.1335728,0.346193814
541.2729646,0.21971134,,,751.1973688,0.199351988,,,,,719.9962759,0.336777614
544.0048576,0.266919588,,,757.1787765,0.227549691,,,,,719.9962759,0.330669809
544.6518848,0.25177732,,,757.9552092,0.220389985,,,,,719.852492,0.323883358
544.9538309,0.245873108,,,757.9552092,0.213221797,,,,,720.8589789,0.315400295
545.1756688,0.238834589,,,758.3865607,0.205523417,,,,,720.8589789,0.309292489
542.710803,0.23447187,,,761.4539493,0.238487187,,,,,721.2903304,0.303184683
544.0048576,0.280789396,,,762.0530486,0.228936672,,,,,721.7216819,0.296567894
544.0048576,0.274681591,,,765.7195365,0.24108866,,,,,722.1530334,0.289611782
548.3183727,0.25177732,,,766.150888,0.235388041,,,,,722.584385,0.282825331
548.3183727,0.245669514,,,767.0135911,0.228364065,,,,,723.0157365,0.276717526
549.2673461,0.238849131,,,767.1368343,0.221311004,,,,,723.8784395,0.266792342
550.4751303,0.229127541,,,768.6157538,0.216512013,,,,,724.309791,0.258648601
551.7691848,0.222256259,,,772.1898092,0.228236819,,,,,725.1724941,0.249614138
554.2135101,0.215130486,,,773.791972,0.222328971,,,,,726.0351971,0.239052725
555.1337267,0.200980736,,,773.2989989,0.215057774,,,,,726.8979001,0.2304
555.3062673,0.207699323,,,774.7779183,0.210855022,,,,,726.8979001,0.224546686
558.778647,0.225628277,,,778.1208926,0.204110987,,,,,727.7606031,0.212076583
562.3804321,0.227753284,,,777.7973789,0.225437408,,,,,727.7606031,0.218693373
565.5724333,0.223019735,,,778.660082,0.218184389,,,,,728.8389819,0.204187334
570.3173,0.229905559,,,777.9411628,0.19561944,,,,,731.1634873,0.195845655
571.180003,0.225182916,,,779.9541365,0.210396937,,,,,729.4860092,0.18891782
574.3432475,0.242954934,,,784.0951111,0.224180218,,,,,730.7800638,0.18077408
574.1994636,0.23574433,,,782.7579214,0.217293667,,,,,731.427091,0.170467158
573.7681121,0.227753284,,,784.6990032,0.234726362,,,,,731.6427668,0.167286009
577.3051946,0.253049779,,,782.5422456,0.212076583,,,,,,
579.3756818,0.247450957,,,782.5422456,0.204441826,,,,,,
582.1794667,0.26055729,,,788.1498153,0.24045243,,,,,,
580.6697364,0.254831222,,,788.7537074,0.225808966,,,,,,
583.9973052,0.268573785,,,788.5811668,0.233453903,,,,,,
586.1910358,0.274783387,,,790.8817082,0.217098557,,,,,,
586.7086576,0.257121649,,,794.1408086,0.228477172,,,,,,
587.1400091,0.251268336,,,793.4698173,0.221543682,,,,,,
589.6801903,0.290120766,,,795.2671153,0.237780265,,,,,,
589.7281182,0.282910162,,,795.0514396,0.249995876,,,,,,
590.1594697,0.277989985,,,795.2671153,0.244397054,,,,,,
590.3320103,0.267352224,,,795.4827911,0.218947865,,,,,,
588.8654152,0.347466274,,,798.5022517,0.231926951,,,,,,
588.8654152,0.341358468,,,798.5022517,0.224037703,,,,,,
588.8654152,0.335250663,,,,,,,,,,
588.8654152,0.329142857,,,,,,,,,,
590.1594697,0.321677761,,,,,,,,,,
590.1594697,0.315569956,,,,,,,,,,
590.5045509,0.309536801,,,,,,,,,,
590.5045509,0.303388277,,,,,,,,,,
590.5908212,0.297585862,,,,,,,,,,
592.7475788,0.273154639,,,,,,,,,,
596.4859586,0.326428277,,,,,,,,,,
595.3356879,0.318623859,,,,,,,,,,
595.3356879,0.312516053,,,,,,,,,,
595.7670394,0.306238586,,,,,,,,,,
595.8533097,0.299723594,,,,,,,,,,
595.3356879,0.293259499,,,,,,,,,,
595.3356879,0.287406186,,,,,,,,,,
594.9043364,0.28066215,,,,,,,,,,
595.3356879,0.264501915,,,,,,,,,,
594.9043364,0.256358174,,,,,,,,,,
594.9043364,0.250250368,,,,,,,,,,
594.9043364,0.244142563,,,,,,,,,,
594.9043364,0.238034757,,,,,,,,,,
594.7605525,0.231248306,,,,,,,,,,
595.7670394,0.272645655,,,,,,,,,,
599.8217437,0.347059087,,,,,,,,,,
599.6492031,0.338983211,,,,,,,,,,
599.6492031,0.332875405,,,,,,,,,,
600.9432576,0.326767599,,,,,,,,,,
600.9432576,0.320744624,,,,,,,,,,
600.2243384,0.315230633,,,,,,,,,,
599.8648788,0.308910751,,,,,,,,,,
603.9627182,0.316418262,,,,,,,,,,
